command,timestamp,status,api,name,GUID,description,platform,executor,timeout,callback_id,output
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1152
OtherTransferCount=59026
PageFaults=3343
PageFileUsage=2416
ParentProcessId=676
PeakPageFileUsage=2788
PeakVirtualSize=2203409006592
PeakWorkingSetSize=11840
Priority=8
PrivatePageCount=2473984
ProcessId=4348
QuotaNonPagedPoolUsage=17
QuotaPagedPoolUsage=101
QuotaPeakNonPagedPoolUsage=22
QuotaPeakPagedPoolUsage=109
ReadOperationCount=2
ReadTransferCount=1024
SessionId=0
Status=
TerminationDate=
ThreadCount=11
UserModeTime=468750
VirtualSize=2203404034048
WindowsVersion=10.0.20348
WorkingSetSize=11730944
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s StorSvc
CreationClassName=Win32_Process
CreationDate=20240905134827.739055-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\System32\svchost.exe
ExecutionState=
Handle=5100
HandleCount=208
InstallDate=
KernelModeTime=781250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1677
OtherTransferCount=51526
PageFaults=3242
PageFileUsage=2424
ParentProcessId=676
PeakPageFileUsage=2872
PeakVirtualSize=2203423576064
PeakWorkingSetSize=11700
Priority=8
PrivatePageCount=2482176
ProcessId=5100
QuotaNonPagedPoolUsage=12
QuotaPagedPoolUsage=107
QuotaPeakNonPagedPoolUsage=28
QuotaPeakPagedPoolUsage=122
ReadOperationCount=2
ReadTransferCount=24
SessionId=0
Status=
TerminationDate=
ThreadCount=1
UserModeTime=312500
VirtualSize=2203409362944
WindowsVersion=10.0.20348
WorkingSetSize=11907072
WriteOperationCount=0
WriteTransferCount=0


Caption=WmiPrvSE.exe
CommandLine=C:\Windows\system32\wbem\wmiprvse.exe
CreationClassName=Win32_Process
CreationDate=20240905134829.205307-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=WmiPrvSE.exe
ExecutablePath=C:\Windows\system32\wbem\wmiprvse.exe
ExecutionState=
Handle=4680
HandleCount=300
InstallDate=
KernelModeTime=1875000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=WmiPrvSE.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=3120
OtherTransferCount=7522
PageFaults=13386
PageFileUsage=5960
ParentProcessId=908
PeakPageFileUsage=7332
PeakVirtualSize=2203421859840
PeakWorkingSetSize=14264
Priority=8
PrivatePageCount=6103040
ProcessId=4680
QuotaNonPagedPoolUsage=15
QuotaPagedPoolUsage=96
QuotaPeakNonPagedPoolUsage=17
QuotaPeakPagedPoolUsage=128
ReadOperationCount=55
ReadTransferCount=144524
SessionId=0
Status=
TerminationDate=
ThreadCount=9
UserModeTime=781250
VirtualSize=2203408994304
WindowsVersion=10.0.20348
WorkingSetSize=14225408
WriteOperationCount=54
WriteTransferCount=5196


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc
CreationClassName=Win32_Process
CreationDate=20240905134834.027382-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=4148
HandleCount=236
InstallDate=
KernelModeTime=468750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=152
OtherTransferCount=4184
PageFaults=3574
PageFileUsage=2984
ParentProcessId=676
PeakPageFileUsage=3200
PeakVirtualSize=2203437494272
PeakWorkingSetSize=13168
Priority=8
PrivatePageCount=3055616
ProcessId=4148
QuotaNonPagedPoolUsage=14
QuotaPagedPoolUsage=144
QuotaPeakNonPagedPoolUsage=15
QuotaPeakPagedPoolUsage=144
ReadOperationCount=10
ReadTransferCount=4812
SessionId=1
Status=
TerminationDate=
ThreadCount=9
UserModeTime=312500
VirtualSize=2203433807872
WindowsVersion=10.0.20348
WorkingSetSize=13484032
WriteOperationCount=4
WriteTransferCount=8318


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService
CreationClassName=Win32_Process
CreationDate=20240905134834.041361-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=2976
HandleCount=329
InstallDate=
KernelModeTime=1562500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=310
OtherTransferCount=6984
PageFaults=8063
PageFileUsage=6036
ParentProcessId=676
PeakPageFileUsage=6560
PeakVirtualSize=2203493806080
PeakWorkingSetSize=28852
Priority=8
PrivatePageCount=6180864
ProcessId=2976
QuotaNonPagedPoolUsage=18
QuotaPagedPoolUsage=253
QuotaPeakNonPagedPoolUsage=19
QuotaPeakPagedPoolUsage=261
ReadOperationCount=53
ReadTransferCount=213092
SessionId=1
Status=
TerminationDate=
ThreadCount=3
UserModeTime=1250000
VirtualSize=2203484254208
WindowsVersion=10.0.20348
WorkingSetSize=29450240
WriteOperationCount=61
WriteTransferCount=123632


Caption=taskhostw.exe
CommandLine=taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}
CreationClassName=Win32_Process
CreationDate=20240905134834.061744-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=taskhostw.exe
ExecutablePath=C:\Windows\system32\taskhostw.exe
ExecutionState=
Handle=3208
HandleCount=194
InstallDate=
KernelModeTime=781250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=taskhostw.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1293
OtherTransferCount=30490
PageFaults=3953
PageFileUsage=3280
ParentProcessId=1904
PeakPageFileUsage=3536
PeakVirtualSize=2203509706752
PeakWorkingSetSize=12472
Priority=8
PrivatePageCount=3358720
ProcessId=3208
QuotaNonPagedPoolUsage=20
QuotaPagedPoolUsage=163
QuotaPeakNonPagedPoolUsage=22
QuotaPeakPagedPoolUsage=164
ReadOperationCount=33
ReadTransferCount=2818048
SessionId=1
Status=
TerminationDate=
ThreadCount=4
UserModeTime=156250
VirtualSize=2203507179520
WindowsVersion=10.0.20348
WorkingSetSize=12681216
WriteOperationCount=39
WriteTransferCount=647168


Caption=sihost.exe
CommandLine=sihost.exe
CreationClassName=Win32_Process
CreationDate=20240905134834.112858-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=sihost.exe
ExecutablePath=C:\Windows\system32\sihost.exe
ExecutionState=
Handle=5124
HandleCount=496
InstallDate=
KernelModeTime=2031250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=sihost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=541
OtherTransferCount=27210
PageFaults=7344
PageFileUsage=4936
ParentProcessId=2552
PeakPageFileUsage=5520
PeakVirtualSize=2203502596096
PeakWorkingSetSize=27444
Priority=8
PrivatePageCount=5054464
ProcessId=5124
QuotaNonPagedPoolUsage=17
QuotaPagedPoolUsage=258
QuotaPeakNonPagedPoolUsage=20
QuotaPeakPagedPoolUsage=272
ReadOperationCount=6
ReadTransferCount=3072
SessionId=1
Status=
TerminationDate=
ThreadCount=9
UserModeTime=2031250
VirtualSize=2203493507072
WindowsVersion=10.0.20348
WorkingSetSize=27279360
WriteOperationCount=0
WriteTransferCount=0


Caption=MicrosoftEdgeUpdate.exe
CommandLine=""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c
CreationClassName=Win32_Process
CreationDate=20240905134834.355883-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=MicrosoftEdgeUpdate.exe
ExecutablePath=C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
ExecutionState=
Handle=5184
HandleCount=215
InstallDate=
KernelModeTime=1250000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=MicrosoftEdgeUpdate.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=237
OtherTransferCount=4380
PageFaults=3976
PageFileUsage=1908
ParentProcessId=1904
PeakPageFileUsage=2136
PeakVirtualSize=62906368
PeakWorkingSetSize=11164
Priority=8
PrivatePageCount=1953792
ProcessId=5184
QuotaNonPagedPoolUsage=14
QuotaPagedPoolUsage=110
QuotaPeakNonPagedPoolUsage=19
QuotaPeakPagedPoolUsage=116
ReadOperationCount=1
ReadTransferCount=92
SessionId=0
Status=
TerminationDate=
ThreadCount=4
UserModeTime=312500
VirtualSize=57614336
WindowsVersion=10.0.20348
WorkingSetSize=4157440
WriteOperationCount=31
WriteTransferCount=3686


Caption=svchost.exe
CommandLine=C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService
CreationClassName=Win32_Process
CreationDate=20240905134834.507908-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\System32\svchost.exe
ExecutionState=
Handle=5200
HandleCount=170
InstallDate=
KernelModeTime=156250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=73
OtherTransferCount=1884
PageFaults=2057
PageFileUsage=1504
ParentProcessId=676
PeakPageFileUsage=1728
PeakVirtualSize=2203392954368
PeakWorkingSetSize=7596
Priority=8
PrivatePageCount=1540096
ProcessId=5200
QuotaNonPagedPoolUsage=10
QuotaPagedPoolUsage=64
QuotaPeakNonPagedPoolUsage=15
QuotaPeakPagedPoolUsage=70
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=0
VirtualSize=2203388821504
WindowsVersion=10.0.20348
WorkingSetSize=7688192
WriteOperationCount=0
WriteTransferCount=0


Caption=ctfmon.exe
CommandLine=""ctfmon.exe""
CreationClassName=Win32_Process
CreationDate=20240905134834.858991-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=ctfmon.exe
ExecutablePath=C:\Windows\system32\ctfmon.exe
ExecutionState=
Handle=5280
HandleCount=383
InstallDate=
KernelModeTime=2812500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=ctfmon.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=782
OtherTransferCount=13882
PageFaults=4013
PageFileUsage=3364
ParentProcessId=5200
PeakPageFileUsage=3392
PeakVirtualSize=2203446751232
PeakWorkingSetSize=15416
Priority=13
PrivatePageCount=3444736
ProcessId=5280
QuotaNonPagedPoolUsage=16
QuotaPagedPoolUsage=171
QuotaPeakNonPagedPoolUsage=16
QuotaPeakPagedPoolUsage=172
ReadOperationCount=0
ReadTransferCount=0
SessionId=1
Status=
TerminationDate=
ThreadCount=9
UserModeTime=1250000
VirtualSize=2203445178368
WindowsVersion=10.0.20348
WorkingSetSize=15757312
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k netsvcs -p -s TokenBroker
CreationClassName=Win32_Process
CreationDate=20240905134835.650475-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=5332
HandleCount=200
InstallDate=
KernelModeTime=625000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=3456
OtherTransferCount=126486
PageFaults=3891
PageFileUsage=2648
ParentProcessId=676
PeakPageFileUsage=2872
PeakVirtualSize=2203416227840
PeakWorkingSetSize=13492
Priority=8
PrivatePageCount=2711552
ProcessId=5332
QuotaNonPagedPoolUsage=13
QuotaPagedPoolUsage=103
QuotaPeakNonPagedPoolUsage=14
QuotaPeakPagedPoolUsage=109
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=5
UserModeTime=468750
VirtualSize=2203410145280
WindowsVersion=10.0.20348
WorkingSetSize=12566528
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k appmodel -p -s camsvc
CreationClassName=Win32_Process
CreationDate=20240905134837.214162-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=5484
HandleCount=158
InstallDate=
KernelModeTime=1250000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=76
OtherTransferCount=1934
PageFaults=2935
PageFileUsage=1940
ParentProcessId=676
PeakPageFileUsage=2208
PeakVirtualSize=2203404034048
PeakWorkingSetSize=10884
Priority=8
PrivatePageCount=1986560
ProcessId=5484
QuotaNonPagedPoolUsage=11
QuotaPagedPoolUsage=88
QuotaPeakNonPagedPoolUsage=12
QuotaPeakPagedPoolUsage=89
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=1
UserModeTime=156250
VirtualSize=2203400364032
WindowsVersion=10.0.20348
WorkingSetSize=11075584
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalService -p -s CDPSvc
CreationClassName=Win32_Process
CreationDate=20240905134837.904661-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=5556
HandleCount=237
InstallDate=
KernelModeTime=312500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=252
OtherTransferCount=7554
PageFaults=3648
PageFileUsage=2568
ParentProcessId=676
PeakPageFileUsage=2992
PeakVirtualSize=2203425878016
PeakWorkingSetSize=13512
Priority=8
PrivatePageCount=2629632
ProcessId=5556
QuotaNonPagedPoolUsage=14
QuotaPagedPoolUsage=131
QuotaPeakNonPagedPoolUsage=55
QuotaPeakPagedPoolUsage=132
ReadOperationCount=9
ReadTransferCount=3363
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=156250
VirtualSize=2203419054080
WindowsVersion=10.0.20348
WorkingSetSize=13680640
WriteOperationCount=2
WriteTransferCount=2709


Caption=explorer.exe
CommandLine=C:\Windows\Explorer.EXE
CreationClassName=Win32_Process
CreationDate=20240905134842.008079-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=explorer.exe
ExecutablePath=C:\Windows\Explorer.EXE
ExecutionState=
Handle=5700
HandleCount=2004
InstallDate=
KernelModeTime=63593750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=explorer.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=41351
OtherTransferCount=1395330
PageFaults=392993
PageFileUsage=37544
ParentProcessId=5672
PeakPageFileUsage=56468
PeakVirtualSize=2203925983232
PeakWorkingSetSize=143656
Priority=8
PrivatePageCount=38445056
ProcessId=5700
QuotaNonPagedPoolUsage=88
QuotaPagedPoolUsage=942
QuotaPeakNonPagedPoolUsage=102
QuotaPeakPagedPoolUsage=1016
ReadOperationCount=6622
ReadTransferCount=7319547
SessionId=1
Status=
TerminationDate=
ThreadCount=45
UserModeTime=52812500
VirtualSize=2203879645184
WindowsVersion=10.0.20348
WorkingSetSize=128704512
WriteOperationCount=738
WriteTransferCount=8803696


Caption=TextInputHost.exe
CommandLine=""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXjd5de1g66v206tj52m9d0dtpppx4cgpn.mca
CreationClassName=Win32_Process
CreationDate=20240905134850.306985-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=TextInputHost.exe
ExecutablePath=C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
ExecutionState=
Handle=6052
HandleCount=531
InstallDate=
KernelModeTime=3593750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=TextInputHost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=458
OtherTransferCount=7618
PageFaults=12030
PageFileUsage=10604
ParentProcessId=908
PeakPageFileUsage=11780
PeakVirtualSize=2203630870528
PeakWorkingSetSize=44444
Priority=8
PrivatePageCount=10858496
ProcessId=6052
QuotaNonPagedPoolUsage=24
QuotaPagedPoolUsage=465
QuotaPeakNonPagedPoolUsage=25
QuotaPeakPagedPoolUsage=476
ReadOperationCount=1
ReadTransferCount=512
SessionId=1
Status=
TerminationDate=
ThreadCount=10
UserModeTime=2031250
VirtualSize=2203622547456
WindowsVersion=10.0.20348
WorkingSetSize=44515328
WriteOperationCount=0
WriteTransferCount=0


Caption=StartMenuExperienceHost.exe
CommandLine=""C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:App.AppXywbrabmsek0gm3tkwpr5kwzbs55tkqay.mca
CreationClassName=Win32_Process
CreationDate=20240905134850.342483-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=StartMenuExperienceHost.exe
ExecutablePath=C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
ExecutionState=
Handle=6072
HandleCount=579
InstallDate=
KernelModeTime=2343750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=StartMenuExperienceHost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=592
OtherTransferCount=13732
PageFaults=16643
PageFileUsage=13612
ParentProcessId=908
PeakPageFileUsage=18704
PeakVirtualSize=2203695652864
PeakWorkingSetSize=56080
Priority=8
PrivatePageCount=13938688
ProcessId=6072
QuotaNonPagedPoolUsage=28
QuotaPagedPoolUsage=506
QuotaPeakNonPagedPoolUsage=31
QuotaPeakPagedPoolUsage=523
ReadOperationCount=18
ReadTransferCount=42385
SessionId=1
Status=
TerminationDate=
ThreadCount=7
UserModeTime=3750000
VirtualSize=2203672346624
WindowsVersion=10.0.20348
WorkingSetSize=57319424
WriteOperationCount=0
WriteTransferCount=0


Caption=RuntimeBroker.exe
CommandLine=C:\Windows\System32\RuntimeBroker.exe -Embedding
CreationClassName=Win32_Process
CreationDate=20240905134855.660545-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=RuntimeBroker.exe
ExecutablePath=C:\Windows\System32\RuntimeBroker.exe
ExecutionState=
Handle=4912
HandleCount=188
InstallDate=
KernelModeTime=625000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=RuntimeBroker.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=148
OtherTransferCount=5446
PageFaults=4658
PageFileUsage=2596
ParentProcessId=908
PeakPageFileUsage=3016
PeakVirtualSize=2203453898752
PeakWorkingSetSize=16736
Priority=8
PrivatePageCount=2658304
ProcessId=4912
QuotaNonPagedPoolUsage=12
QuotaPagedPoolUsage=181
QuotaPeakNonPagedPoolUsage=13
QuotaPeakPagedPoolUsage=185
ReadOperationCount=0
ReadTransferCount=0
SessionId=1
Status=
TerminationDate=
ThreadCount=1
UserModeTime=0
VirtualSize=2203450368000
WindowsVersion=10.0.20348
WorkingSetSize=16576512
WriteOperationCount=0
WriteTransferCount=0


Caption=SearchApp.exe
CommandLine=""C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca
CreationClassName=Win32_Process
CreationDate=20240905134857.647910-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=SearchApp.exe
ExecutablePath=C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
ExecutionState=
Handle=3972
HandleCount=633
InstallDate=
KernelModeTime=3906250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=SearchApp.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1083
OtherTransferCount=16356
PageFaults=31850
PageFileUsage=29760
ParentProcessId=908
PeakPageFileUsage=31156
PeakVirtualSize=2203717173248
PeakWorkingSetSize=73476
Priority=8
PrivatePageCount=30474240
ProcessId=3972
QuotaNonPagedPoolUsage=32
QuotaPagedPoolUsage=541
QuotaPeakNonPagedPoolUsage=35
QuotaPeakPagedPoolUsage=547
ReadOperationCount=801
ReadTransferCount=3918116
SessionId=1
Status=
TerminationDate=
ThreadCount=17
UserModeTime=5625000
VirtualSize=2203713441792
WindowsVersion=10.0.20348
WorkingSetSize=59236352
WriteOperationCount=15
WriteTransferCount=1192160


Caption=RuntimeBroker.exe
CommandLine=C:\Windows\System32\RuntimeBroker.exe -Embedding
CreationClassName=Win32_Process
CreationDate=20240905134901.070502-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=RuntimeBroker.exe
ExecutablePath=C:\Windows\System32\RuntimeBroker.exe
ExecutionState=
Handle=1468
HandleCount=284
InstallDate=
KernelModeTime=2031250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=RuntimeBroker.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1423
OtherTransferCount=40608
PageFaults=8608
PageFileUsage=4912
ParentProcessId=908
PeakPageFileUsage=6308
PeakVirtualSize=2203470336000
PeakWorkingSetSize=24604
Priority=8
PrivatePageCount=5029888
ProcessId=1468
QuotaNonPagedPoolUsage=16
QuotaPagedPoolUsage=193
QuotaPeakNonPagedPoolUsage=20
QuotaPeakPagedPoolUsage=225
ReadOperationCount=113
ReadTransferCount=38663
SessionId=1
Status=
TerminationDate=
ThreadCount=1
UserModeTime=625000
VirtualSize=2203453722624
WindowsVersion=10.0.20348
WorkingSetSize=21352448
WriteOperationCount=1
WriteTransferCount=160


Caption=RuntimeBroker.exe
CommandLine=C:\Windows\System32\RuntimeBroker.exe -Embedding
CreationClassName=Win32_Process
CreationDate=20240905134903.071821-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=RuntimeBroker.exe
ExecutablePath=C:\Windows\System32\RuntimeBroker.exe
ExecutionState=
Handle=2668
HandleCount=231
InstallDate=
KernelModeTime=625000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=RuntimeBroker.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=760
OtherTransferCount=11304
PageFaults=4576
PageFileUsage=2588
ParentProcessId=908
PeakPageFileUsage=3532
PeakVirtualSize=2203460603904
PeakWorkingSetSize=17252
Priority=8
PrivatePageCount=2650112
ProcessId=2668
QuotaNonPagedPoolUsage=13
QuotaPagedPoolUsage=168
QuotaPeakNonPagedPoolUsage=17
QuotaPeakPagedPoolUsage=207
ReadOperationCount=149
ReadTransferCount=60944
SessionId=1
Status=
TerminationDate=
ThreadCount=1
UserModeTime=937500
VirtualSize=2203439071232
WindowsVersion=10.0.20348
WorkingSetSize=14229504
WriteOperationCount=0
WriteTransferCount=0


Caption=powershell.exe
CommandLine=""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -ExecutionPolicy Bypass -NonInteractive -File ""C:\ludus\background\set-bg.ps1""
CreationClassName=Win32_Process
CreationDate=20240905134913.701632-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=powershell.exe
ExecutablePath=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ExecutionState=
Handle=4612
HandleCount=793
InstallDate=
KernelModeTime=3750000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=powershell.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=4563
OtherTransferCount=97972
PageFaults=24568
PageFileUsage=61956
ParentProcessId=5700
PeakPageFileUsage=69584
PeakVirtualSize=2204024832000
PeakWorkingSetSize=81428
Priority=8
PrivatePageCount=63442944
ProcessId=4612
QuotaNonPagedPoolUsage=31
QuotaPagedPoolUsage=495
QuotaPeakNonPagedPoolUsage=74
QuotaPeakPagedPoolUsage=506
ReadOperationCount=145
ReadTransferCount=383406
SessionId=1
Status=
TerminationDate=
ThreadCount=13
UserModeTime=4843750
VirtualSize=2204018475008
WindowsVersion=10.0.20348
WorkingSetSize=76324864
WriteOperationCount=9
WriteTransferCount=7672


Caption=conhost.exe
CommandLine=\??\C:\Windows\system32\conhost.exe 0x4
CreationClassName=Win32_Process
CreationDate=20240905134913.731570-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=conhost.exe
ExecutablePath=C:\Windows\system32\conhost.exe
ExecutionState=
Handle=4560
HandleCount=174
InstallDate=
KernelModeTime=1562500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=conhost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1186
OtherTransferCount=98408
PageFaults=25030
PageFileUsage=4932
ParentProcessId=4612
